REG_DATE,노르웨이,뉴질랜드,아이슬란드,아일랜드,영국,칠레,캐나다,호주,c노르웨이,c뉴질랜드,c아이슬란드,c아일랜드,c영국,c칠레,c캐나다,c호주,자사제품제조용,판매용,c자사제품제조용,c판매용,냉장,"냉장,포장횟감,필렛(F)","냉장,필렛(F)","냉장,필렛(F),횟감",c냉장,"c냉장,포장횟감,필렛(F)","c냉장,필렛(F)","c냉장,필렛(F),횟감",노르웨이 자사제품제조용,노르웨이 판매용,뉴질랜드 판매용,아이슬란드 판매용,아일랜드 판매용,영국 판매용,칠레 판매용,캐나다 판매용,호주 자사제품제조용,호주 판매용,c노르웨이 자사제품제조용,c노르웨이 판매용,c뉴질랜드 판매용,c아이슬란드 판매용,c아일랜드 판매용,c영국 판매용,c칠레 판매용,c캐나다 판매용,c호주 자사제품제조용,c호주 판매용,노르웨이 냉장,"노르웨이 냉장,포장횟감,필렛(F)","노르웨이 냉장,필렛(F)","노르웨이 냉장,필렛(F),횟감","뉴질랜드 냉장,포장횟감,필렛(F)",아이슬란드 냉장,아일랜드 냉장,영국 냉장,칠레 냉장,캐나다 냉장,호주 냉장,c노르웨이 냉장,"c노르웨이 냉장,포장횟감,필렛(F)","c노르웨이 냉장,필렛(F)","c노르웨이 냉장,필렛(F),횟감","c뉴질랜드 냉장,포장횟감,필렛(F)",c아이슬란드 냉장,c아일랜드 냉장,c영국 냉장,c칠레 냉장,c캐나다 냉장,c호주 냉장,노르웨이 자사제품제조용 냉장,"노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","노르웨이 자사제품제조용 냉장,필렛(F)",노르웨이 판매용 냉장,"노르웨이 판매용 냉장,포장횟감,필렛(F)","노르웨이 판매용 냉장,필렛(F)","노르웨이 판매용 냉장,필렛(F),횟감","뉴질랜드 판매용 냉장,포장횟감,필렛(F)",아이슬란드 판매용 냉장,아일랜드 판매용 냉장,영국 판매용 냉장,칠레 판매용 냉장,캐나다 판매용 냉장,호주 자사제품제조용 냉장,호주 판매용 냉장,c노르웨이 자사제품제조용 냉장,"c노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","c노르웨이 자사제품제조용 냉장,필렛(F)",c노르웨이 판매용 냉장,"c노르웨이 판매용 냉장,포장횟감,필렛(F)","c노르웨이 판매용 냉장,필렛(F)","c노르웨이 판매용 냉장,필렛(F),횟감","c뉴질랜드 판매용 냉장,포장횟감,필렛(F)",c아이슬란드 판매용 냉장,c아일랜드 판매용 냉장,c영국 판매용 냉장,c칠레 판매용 냉장,c캐나다 판매용 냉장,c호주 자사제품제조용 냉장,c호주 판매용 냉장,자사제품제조용 냉장,"자사제품제조용 냉장,포장횟감,필렛(F)","자사제품제조용 냉장,필렛(F)",판매용 냉장,"판매용 냉장,포장횟감,필렛(F)","판매용 냉장,필렛(F)","판매용 냉장,필렛(F),횟감",c자사제품제조용 냉장,"c자사제품제조용 냉장,포장횟감,필렛(F)","c자사제품제조용 냉장,필렛(F)",c판매용 냉장,"c판매용 냉장,포장횟감,필렛(F)","c판매용 냉장,필렛(F)","c판매용 냉장,필렛(F),횟감",WEEKCOUNT,두바이유,MONTH,MONTH_MEAN,P_PRICE
2017-03-06,15.19682155,0,0,0,9.381355932,0,11.60000108,0,6,0,0,0,1,0,1,0,12.63885479,14.48076278,2,6,9.820686629,28.18054745,15.34974789,13.99949655,4,1,2,1,12.63885479,16.47580492,0,0,0,9.381355932,0,11.60000108,0,0,2,4,0,0,0,1,0,1,0,0,9.150694753,28.18054745,15.34974789,13.99949655,0,0,0,9.381355932,0,11.60000108,0,2,1,2,1,0,0,0,1,0,1,0,9.273856209,0,16.00385337,9.027533296,28.18054745,14.6956424,13.99949655,0,0,0,9.381355932,0,11.60000108,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,9.273856209,0,16.00385337,10.00296344,28.18054745,14.6956424,13.99949655,1,0,1,3,1,1,1,8,54.32,3,14.78056406,14.02028579
2017-03-13,15.25624145,0,0,0,0,0,11,0,6,0,0,0,0,0,1,0,12.41632204,15.54096092,2,5,9.748010487,28.44149947,15.25392382,14.34407013,3,1,2,1,12.41632204,16.67620115,0,0,0,0,0,11,0,0,2,4,0,0,0,0,0,1,0,0,9.122015731,28.44149947,15.25392382,14.34407013,0,0,0,0,0,11,0,2,1,2,1,0,0,0,0,0,1,0,9.119409283,0,15.71323479,9.124622179,28.44149947,14.79461284,14.34407013,0,0,0,0,0,11,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,9.119409283,0,15.71323479,10.06231109,28.44149947,14.79461284,14.34407013,1,0,1,2,1,1,1,7,51.35,3,14.78056406,14.64820696
2017-03-20,15.02573555,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.69616559,16.19052052,2,4,9.483891577,25.921013,15.29325244,14.67911226,2,1,2,1,12.69616559,16.19052052,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.483891577,25.921013,15.29325244,14.67911226,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.534804585,0,15.8575266,9.432978569,25.921013,14.72897827,14.67911226,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.534804585,0,15.8575266,9.432978569,25.921013,14.72897827,14.67911226,1,0,1,1,1,1,1,6,51.32,3,14.78056406,15.02573555
2017-03-27,15.40224135,0,0,0,9.941736695,0,0,0,6,0,0,0,1,0,0,0,12.94375835,15.29353362,2,5,9.647772922,28.22057004,15.19564799,14.8,3,1,2,1,12.94375835,16.63148285,0,0,0,9.941736695,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.500791036,28.22057004,15.19564799,14.8,0,0,0,9.941736695,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.546960486,0,16.34055622,9.454621585,28.22057004,14.05073976,14.8,0,0,0,9.941736695,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.546960486,0,16.34055622,9.69817914,28.22057004,14.05073976,14.8,1,0,1,2,1,1,1,7,51.01,3,14.78056406,14.62216926
2017-04-03,15.25948644,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.72554042,16.52645945,2,4,9.435725153,28.25219323,14.87512508,14.68302495,2,1,2,1,12.72554042,16.52645945,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.435725153,28.25219323,14.87512508,14.68302495,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.442019567,0,16.00906127,9.429430738,28.25219323,13.74118888,14.68302495,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.442019567,0,16.00906127,9.429430738,28.25219323,13.74118888,14.68302495,1,0,1,1,1,1,1,6,51.35,4,14.86277705,15.25948644
2017-04-10,15.31276439,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.78694427,16.57567445,2,4,9.553214694,28.31133904,14.89848134,14.66185522,2,1,2,1,12.78694427,16.57567445,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.553214694,28.31133904,14.89848134,14.66185522,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.580605063,0,15.99328347,9.525824324,28.31133904,13.80367921,14.66185522,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.580605063,0,15.99328347,9.525824324,28.31133904,13.80367921,14.66185522,1,0,1,1,1,1,1,6,53.83,4,14.86277705,15.31276439
2017-04-17,15.71807434,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15.86596107,15.68110265,1,4,9.668584117,24.34177713,14.87291119,14.83418806,1,1,2,1,15.86596107,15.68110265,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,9.668584117,24.34177713,14.87291119,14.83418806,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,15.86596107,9.668584117,24.34177713,13.87986131,14.83418806,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,15.86596107,9.668584117,24.34177713,13.87986131,14.83418806,0,0,1,1,1,1,1,5,53.43,4,14.86277705,15.71807434
2017-04-24,16.53840569,0,0,0,9.84639898,0,0,0,5,0,0,0,1,0,0,0,16.2008193,15.26752162,1,5,9.742072165,28.13627658,15.05868492,14.80063668,2,1,2,1,16.2008193,16.62280228,0,0,0,9.84639898,0,0,0,0,1,4,0,0,0,1,0,0,0,0,9.637745349,28.13627658,15.05868492,14.80063668,0,0,0,9.84639898,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,16.2008193,9.637745349,28.13627658,13.91655053,14.80063668,0,0,0,9.84639898,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,16.2008193,9.742072165,28.13627658,13.91655053,14.80063668,0,0,1,2,1,1,1,6,52.31,4,14.86277705,15.42307124
2017-05-01,15.4231084,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.96060677,16.65435922,2,4,9.340602192,28.59471366,15.03788909,15.18695418,2,1,2,1,12.96060677,16.65435922,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.340602192,28.59471366,15.03788909,15.18695418,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.193940821,0,16.72727272,9.487263562,28.59471366,13.34850546,15.18695418,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.193940821,0,16.72727272,9.487263562,28.59471366,13.34850546,15.18695418,1,0,1,1,1,1,1,6,50.69,5,14.71583875,15.4231084
2017-05-08,15.67994947,0,0,0,10.21901957,0,0,0,6,0,0,0,1,0,0,0,12.97951205,15.66793845,2,5,10.16280024,28.4303932,14.7460607,15.88780106,3,1,2,1,12.97951205,17.03016818,0,0,0,10.21901957,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.13469058,28.4303932,14.7460607,15.88780106,0,0,0,10.21901957,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.953251383,0,16.00577272,10.31612977,28.4303932,13.48634867,15.88780106,0,0,0,10.21901957,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.953251383,0,16.00577272,10.26757467,28.4303932,13.48634867,15.88780106,1,0,1,2,1,1,1,7,48.54,5,14.71583875,14.89981662
2017-05-15,15.45848844,0,0,0,10.61514514,0,0,0,6,0,0,0,1,0,0,0,13.35038533,15.33306102,2,5,10.76413675,28.36525098,13.06030852,16.58779752,3,1,2,1,13.35038533,16.51254,0,0,0,10.61514514,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.83863256,28.36525098,13.06030852,16.58779752,0,0,0,10.61514514,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.71905724,0,15.98171343,10.95820788,28.36525098,10.1389036,16.58779752,0,0,0,10.61514514,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.71905724,0,15.98171343,10.78667651,28.36525098,10.1389036,16.58779752,1,0,1,2,1,1,1,7,50.04,5,14.71583875,14.76658226
2017-05-22,15.93880371,0,0,0,10.49619911,0,0,0,6,0,0,0,1,0,0,0,13.67111173,15.75735959,2,5,10.99707068,28.01519277,13.92149532,17.27962595,3,1,2,1,13.67111173,17.07264971,0,0,0,10.49619911,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.24750647,28.01519277,13.92149532,17.27962595,0,0,0,10.49619911,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.02456608,0,16.31765737,11.47044685,28.01519277,11.52533327,17.27962595,0,0,0,10.49619911,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.02456608,0,16.31765737,10.98332298,28.01519277,11.52533327,17.27962595,1,0,1,2,1,1,1,7,50.93,5,14.71583875,15.16128877
2017-05-29,16.1659512,0,0,0,11.28430495,0,0,0,6,0,0,0,1,0,0,0,13.32440072,16.32624214,2,5,10.97631114,28.25853465,14.82623882,17.44006642,3,1,2,1,13.32440072,17.58672643,0,0,0,11.28430495,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.82231423,28.25853465,14.82623882,17.44006642,0,0,0,11.28430495,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.57508388,0,16.07371756,11.06954458,28.25853465,13.57876008,17.44006642,0,0,0,11.28430495,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.57508388,0,16.07371756,11.17692476,28.25853465,13.57876008,17.44006642,1,0,1,2,1,1,1,7,50.59,5,14.71583875,15.46857316
2017-06-05,16.05232204,0,0,0,10.30086737,0,0,0,6,0,0,0,1,0,0,0,13.16588088,16.05660757,2,5,10.39771087,29.06647193,14.81213601,16.73092309,3,1,2,1,13.16588088,17.49554263,0,0,0,10.30086737,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.44613262,29.06647193,14.81213601,16.73092309,0,0,0,10.30086737,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.40748809,0,15.92427367,10.48477714,29.06647193,13.69999834,16.73092309,0,0,0,10.30086737,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.40748809,0,15.92427367,10.39282226,29.06647193,13.69999834,16.73092309,1,0,1,2,1,1,1,7,48.25,6,14.82230442,15.23068566
2017-06-12,16.24755679,0,0,0,10.71909443,0,0,0,6,0,0,0,1,0,0,0,13.4055916,16.27865039,2,5,10.63980462,29.56763185,15.02073672,16.67591603,3,1,2,1,13.4055916,17.66853939,0,0,0,10.71909443,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.60015972,29.56763185,15.02073672,16.67591603,0,0,0,10.71909443,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.46971083,0,16.34147237,10.7306086,29.56763185,13.70000106,16.67591603,0,0,0,10.71909443,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.46971083,0,16.34147237,10.72485152,29.56763185,13.70000106,16.67591603,1,0,1,2,1,1,1,7,47.48,6,14.82230442,15.45777645
2017-06-19,16.09936651,0,0,0,13.17809664,0,0,0,6,0,0,0,1,0,0,0,13.29204026,16.63804303,2,5,11.4137739,29.19522568,14.89756884,16.5426106,3,1,2,1,13.29204026,17.50302963,0,0,0,13.17809664,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.53161253,29.19522568,14.89756884,16.5426106,0,0,0,13.17809664,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.45621481,0,16.12786571,10.60701025,29.19522568,13.66727198,16.5426106,0,0,0,13.17809664,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.45621481,0,16.12786571,11.89255345,29.19522568,13.66727198,16.5426106,1,0,1,2,1,1,1,7,46.55,6,14.82230442,15.68204224
2017-06-26,17.46416305,0,0,0,10.0922688,0,0,0,5,0,0,0,1,0,0,0,15.95725758,16.29116529,1,5,11.08263132,29.05609455,14.79586342,16.6,2,1,2,1,15.95725758,17.84088941,0,0,0,10.0922688,0,0,0,0,1,4,0,0,0,1,0,0,0,0,12.07299384,29.05609455,14.79586342,16.6,0,0,0,10.0922688,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,15.95725758,12.07299384,29.05609455,13.63446926,16.6,0,0,0,10.0922688,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,15.95725758,11.08263132,29.05609455,13.63446926,16.6,0,0,1,2,1,1,1,6,46.25,6,14.82230442,16.23551401
2017-07-03,16.80155378,0,0,0,8.554885404,0,0,0,6,0,0,0,1,0,0,0,13.42076867,16.50453415,2,5,10.01976457,32.80602554,14.99064571,16.51759741,3,1,2,1,13.42076867,18.49194633,0,0,0,8.554885404,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.75220415,32.80602554,14.99064571,16.51759741,0,0,0,8.554885404,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.46882016,0,16.37271717,11.03558814,32.80602554,13.60857424,16.51759741,0,0,0,8.554885404,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.46882016,0,16.37271717,9.795236772,32.80602554,13.60857424,16.51759741,1,0,1,2,1,1,1,7,48.54,7,14.63846877,15.62345829
2017-07-10,16.10214548,0,0,0,8.972710734,0,10.04595695,0,6,0,0,0,1,0,1,0,13.27088597,14.84829477,2,6,10.03718279,29.54859871,14.80023759,16.33373551,4,1,2,1,13.27088597,17.51777523,0,0,0,8.972710734,0,10.04595695,0,0,2,4,0,0,0,1,0,1,0,0,10.56503173,29.54859871,14.80023759,16.33373551,0,0,0,8.972710734,0,10.04595695,0,2,1,2,1,0,0,0,1,0,1,0,10.52439637,0,16.01737558,10.60566709,29.54859871,13.58309961,16.33373551,0,0,0,8.972710734,0,10.04595695,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,10.52439637,0,16.01737558,9.874778258,29.54859871,13.58309961,16.33373551,1,0,1,3,1,1,1,8,46.03,7,14.63846877,14.45394257
2017-07-17,16.19636032,0,0,0,10.26372745,0,10.20067397,0,6,0,0,0,1,0,1,0,13.44691216,15.12478983,2,6,10.53102434,29.34190722,14.96616815,16.24422244,4,1,2,1,13.44691216,17.57108439,0,0,0,10.26372745,0,10.20067397,0,0,2,4,0,0,0,1,0,1,0,0,10.82984796,29.34190722,14.96616815,16.24422244,0,0,0,10.26372745,0,10.20067397,0,2,1,2,1,0,0,0,1,0,1,0,10.90054085,0,15.99328347,10.75915508,29.34190722,13.93905283,16.24422244,0,0,0,10.26372745,0,10.20067397,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,10.90054085,0,15.99328347,10.40785217,29.34190722,13.93905283,16.24422244,1,0,1,3,1,1,1,8,46.98,7,14.63846877,14.70532041
2017-07-24,16.14079041,0,0,0,0,0,10.28868661,0,6,0,0,0,0,0,1,0,13.64862305,15.96723659,2,5,10.81610819,29.69538718,14.3639511,16.26181512,3,1,2,1,13.64862305,17.38687409,0,0,0,0,0,10.28868661,0,0,2,4,0,0,0,0,0,1,0,0,11.07981898,29.69538718,14.3639511,16.26181512,0,0,0,0,0,10.28868661,0,2,1,2,1,0,0,0,0,0,1,0,11.17239883,0,16.12484726,10.98723913,29.69538718,12.60305493,16.26181512,0,0,0,0,0,10.28868661,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,11.17239883,0,16.12484726,10.63796287,29.69538718,12.60305493,16.26181512,1,0,1,2,1,1,1,7,47.11,7,14.63846877,15.30477558
2017-07-31,15.96152114,0,0,0,9.231094979,0,10.45863072,0,6,0,0,0,1,0,1,0,13.33252273,14.79896785,2,6,10.41001334,29.35988075,14.27302816,15.91286213,4,1,2,1,13.33252273,17.27602035,0,0,0,9.231094979,0,10.45863072,0,0,2,4,0,0,0,1,0,1,0,0,10.97516383,29.35988075,14.27302816,15.91286213,0,0,0,9.231094979,0,10.45863072,0,2,1,2,1,0,0,0,1,0,1,0,10.85384355,0,15.81120191,11.0964841,29.35988075,12.73485441,15.91286213,0,0,0,9.231094979,0,10.45863072,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,10.85384355,0,15.81120191,10.26206993,29.35988075,12.73485441,15.91286213,1,0,1,3,1,1,1,8,47.57,7,14.63846877,14.43235657
2017-08-07,15.91762847,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.36392627,17.19447956,2,4,10.8070016,29.80138562,14.29519099,15.5,2,1,2,1,13.36392627,17.19447956,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,10.8070016,29.80138562,14.29519099,15.5,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,10.61895467,0,16.10889787,10.99504852,29.80138562,12.48148411,15.5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10.61895467,0,16.10889787,10.99504852,29.80138562,12.48148411,15.5,1,0,1,1,1,1,1,6,51,8,14.40944084,15.91762847
2017-08-14,15.921984,0,0,0,9.714573269,0,10.40144479,0,6,0,0,0,1,0,1,0,13.09895586,14.90833506,2,6,10.2915389,30.14151086,14.59049527,15.15926509,4,1,2,1,13.09895586,17.33349808,0,0,0,9.714573269,0,10.40144479,0,0,2,4,0,0,0,1,0,1,0,0,10.52506877,30.14151086,14.59049527,15.15926509,0,0,0,9.714573269,0,10.40144479,0,2,1,2,1,0,0,0,1,0,1,0,10.3902072,0,15.80770451,10.65993033,30.14151086,13.37328602,15.15926509,0,0,0,9.714573269,0,10.40144479,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,10.3902072,0,15.80770451,10.25864946,30.14151086,13.37328602,15.15926509,1,0,1,3,1,1,1,8,49.85,8,14.40944084,14.45599026
2017-08-21,15.54923092,0,0,0,9.607663712,0,0,0,6,0,0,0,1,0,0,0,12.68701433,15.50580412,2,5,9.935656579,29.47551376,14.46028288,14.7,3,1,2,1,12.68701433,16.98033922,0,0,0,9.607663712,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.09965301,29.47551376,14.46028288,14.7,0,0,0,9.607663712,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.855535484,0,15.51849318,10.34377054,29.47551376,13.40207257,14.7,0,0,0,9.607663712,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.855535484,0,15.51849318,9.975717126,29.47551376,13.40207257,14.7,1,0,1,2,1,1,1,7,50.09,8,14.40944084,14.70043561
2017-08-28,16.04459787,0,0,0,9.329411765,0,0,0,6,0,0,0,1,0,0,0,13.57550034,15.68919966,2,5,10.0914584,30.32574613,15.14843882,14.7,3,1,2,1,13.57550034,17.27914663,0,0,0,9.329411765,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.47248172,30.32574613,15.14843882,14.7,0,0,0,9.329411765,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.45590934,0,16.69509135,10.48905409,30.32574613,13.60178629,14.7,0,0,0,9.329411765,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.45590934,0,16.69509135,9.909232928,30.32574613,13.60178629,14.7,1,0,1,2,1,1,1,7,50.24,8,14.40944084,15.08528557
2017-09-04,15.73533258,0,0,0,9.017586416,0,0,0,6,0,0,0,1,0,0,0,13.30856457,15.36249055,2,5,10.33717032,29.05227273,14.31381639,14.73816539,3,1,2,1,13.30856457,16.94871658,0,0,0,9.017586416,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.99696228,29.05227273,14.31381639,14.73816539,0,0,0,9.017586416,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.27431162,0,15.34281752,10.71961293,29.05227273,13.28481526,14.73816539,0,0,0,9.017586416,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.27431162,0,15.34281752,9.868599673,29.05227273,13.28481526,14.73816539,1,0,1,2,1,1,1,7,51.49,9,14.18596372,14.77565455
2017-09-11,15.86693788,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.64875372,16.97602996,2,4,11.03870933,30.17314488,14.72303948,13.50498476,2,1,2,1,13.64875372,16.97602996,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11.03870933,30.17314488,14.72303948,13.50498476,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,11.35964171,0,15.93786572,10.71777695,30.17314488,13.50821324,13.50498476,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11.35964171,0,15.93786572,10.71777695,30.17314488,13.50821324,13.50498476,1,0,1,1,1,1,1,6,52.35,9,14.18596372,15.86693788
2017-09-18,15.64575149,0,0,0,9.948676824,0,0,0,6,0,0,0,1,0,0,0,13.08812694,15.52938637,2,5,10.08296885,29.7327888,14.6707452,14.5,3,1,2,1,13.08812694,16.92456376,0,0,0,9.948676824,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.15011486,29.7327888,14.6707452,14.5,0,0,0,9.948676824,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.01316132,0,16.16309257,10.2870684,29.7327888,13.17839783,14.5,0,0,0,9.948676824,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.01316132,0,16.16309257,10.11787261,29.7327888,13.17839783,14.5,1,0,1,2,1,1,1,7,53.25,9,14.18596372,14.83188368
2017-09-25,15.7667921,0,0,0,10.77289048,0,0,0,6,0,0,0,1,0,0,0,12.86191648,15.92996202,2,5,10.48417192,30.55732802,14.29611669,14.77156593,3,1,2,1,12.86191648,17.21922991,0,0,0,10.77289048,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.33981264,30.55732802,14.29611669,14.77156593,0,0,0,10.77289048,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.20328382,0,15.52054914,10.47634145,30.55732802,13.07168424,14.77156593,0,0,0,10.77289048,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.20328382,0,15.52054914,10.62461597,30.55732802,13.07168424,14.77156593,1,0,1,2,1,1,1,7,53.92,9,14.18596372,15.05337758
2017-10-02,13.48987492,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15.4351422,12.51724128,1,2,10.4696055,0,15.00000963,0,1,0,2,0,15.4351422,12.51724128,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10.4696055,0,15.00000963,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,15.4351422,10.4696055,0,14.56487706,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.4351422,10.4696055,0,14.56487706,0,0,0,1,1,0,1,0,3,54.72,10,14.18298344,13.48987492
2017-10-09,15.56006545,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.73711949,16.97153843,2,4,9.667865129,29.2934947,15.07685356,14.57746063,2,1,2,1,12.73711949,16.97153843,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.667865129,29.2934947,15.07685356,14.57746063,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.637276069,0,15.83696291,9.698454189,29.2934947,14.31674421,14.57746063,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.637276069,0,15.83696291,9.698454189,29.2934947,14.31674421,14.57746063,1,0,1,1,1,1,1,6,54.1,10,14.18298344,15.56006545
2017-10-16,15.625174,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.3591167,17.25820265,2,4,9.503982981,30.68713204,14.6852558,14.68543442,2,1,2,1,12.3591167,17.25820265,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.503982981,30.68713204,14.6852558,14.68543442,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.393791228,0,15.32444217,9.614174734,30.68713204,14.04606942,14.68543442,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.393791228,0,15.32444217,9.614174734,30.68713204,14.04606942,14.68543442,1,0,1,1,1,1,1,6,55.34,10,14.18298344,15.625174
2017-10-23,15.40807626,0,0,0,9.100242522,0,0,0,6,0,0,0,1,0,0,0,12.64831414,15.25041436,2,5,9.503656263,28.53571429,14.91265994,14.67669714,3,1,2,1,12.64831414,16.78795732,0,0,0,9.100242522,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.705363134,28.53571429,14.91265994,14.67669714,0,0,0,9.100242522,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.691015537,0,15.60561275,9.71971073,28.53571429,14.21970712,14.67669714,0,0,0,9.100242522,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.691015537,0,15.60561275,9.409976626,28.53571429,14.21970712,14.67669714,1,0,1,2,1,1,1,7,55.14,10,14.18298344,14.50695716
