REG_DATE,뉴질랜드,대만,러시아,미국,베트남,스페인,아르헨티나,에콰도르,우루과이,인도네시아,중국,칠레,캐나다,페루,뉴질랜드c,대만c,러시아c,미국c,베트남c,스페인c,아르헨티나c,에콰도르c,우루과이c,인도네시아c,중국c,칠레c,캐나다c,페루c,외화획득용,자사제품제조용,판매용,외화획득용 c,자사제품제조용c,판매용c,냉동,"냉동,다리","냉동,동체","냉동,동체,자숙","냉동,슬라이스(S)","냉동,지느러미","냉동,지느러미,자숙",냉동c,"냉동,다리c","냉동,동체c","냉동,동체,자숙c","냉동,슬라이스(S)c","냉동,지느러미c","냉동,지느러미,자숙c","대만,뉴질랜드,러시아,냉동c","미국,인도네시아,에콰도르,우루과이,에콰도르,베트남,스페인,냉동c","아르헨티나,냉동c","중국,냉동c","중국,인도네시아,냉동,다리c","중국,냉동,동체c","중국,칠레,냉동,동체,자숙c","중국,인도네시아,냉동,슬라이스(S)c","중국,인도네시아,러시아,냉동,지느러미c","칠레,페루,냉동c","칠레,냉동,다리c","칠레,냉동,동체c","칠레,냉동,지느러미c","캐나다,냉동c","페루,냉동,다리c","페루,냉동,동체c","페루,냉동,동체,자숙c","페루,냉동,지느러미c","페루,칠레,냉동,지느러미,자숙c","뉴질랜드,우루과이,냉동h","대만,러시아.베트남,스페인,냉동h","미국,캐나다,냉동h","아르헨티나,냉동h","에콰도르,냉동h","인도네시아,냉동h","중국,냉동h","중국,대만,아르헨티나,에콰도르,냉동,다리h","중국,냉동,동체h","중국,칠레,냉동,동체,자숙h","중국,냉동,지느러미h","칠레,페루,냉동h","칠레,냉동,다리h","칠레,냉동,동체h","칠레,냉동,지느러미h","페루,냉동,다리h","페루,냉동,동체h","페루,냉동,동체,자숙h","페루,냉동,지느러미h","뉴질랜드,외화획득용 제품","뉴질랜드,판매용","대만,외화획득용 원료","대만,판매용","러시아,판매용","미국,외화획득용 원료","미국,판매용","베트남,판매용","스페인,외화획득용 원료","스페인,판매용","아르헨티나,외화획득용 원료","아르헨티나,외화획득용 제품","아르헨티나,판매용","에콰도르,판매용","우루과이,판매용","인도네시아,판매용","중국,외화획득용 원료","중국,자사제품제조용","중국,판매용","칠레,외화획득용 원료","칠레,자사제품제조용","칠레,판매용","캐나다,판매용","페루,자사제품제조용","페루,판매용","뉴질랜드,외화획득용 제품c","뉴질랜드,판매용c","대만,외화획득용 원료c","대만,판매용c","러시아,판매용c","미국,외화획득용 원료c","미국,판매용c","베트남,판매용c","스페인,외화획득용 원료c","스페인,판매용c","아르헨티나,외화획득용 제품c","아르헨티나,판매용c","에콰도르,판매용c","우루과이,판매용c","인도네시아,판매용c","중국,외화획득용 원료c","중국,자사제품제조용c","중국,판매용c","칠레,외화획득용 원료c","칠레,자사제품제조용c","칠레,판매용c","캐나다,판매용c","페루,자사제품제조용c","페루,판매용c",외화획득용 냉동c,"자사제품제조용,냉동c","자사제품제조용,냉동,다리c","자사제품제조용,냉동,동체c","자사제품제조용,냉동,동체,자숙c","자사제품제조용,냉동,지느러미c","판매용,냉동c","판매용,냉동,다리c","판매용,냉동,동체c","판매용,냉동,동체,자숙c","판매용,냉동,슬라이스(S)c","판매용,냉동,지느러미c","판매용,냉동,지느러미,자숙c",두바이유,MONTH,MONTH_MEAN,CTRY_DIF,P_PRICE
2017-03-06,0,0,2.3,0,0,0,0,0,0,0,2.15,1.353333333,0,3.665,0,0,1,0,0,0,0,0,0,0,2,3,0,4,0,4.62,2.3,0,1,9,2.51,1.28,1.51,6.145,0,1.215,0,2,2,2,2,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2,1,0,0,2.3,0,0,0,0,2.72,0,1.58,0,0,0,1.36,1.44,1.26,1.2,0,12.29,1.17,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,1.353333333,0,4.62,3.346666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,0,0,0,1,0,2,2,2,1,0,2,0,54.32,3,2.811885022,0,2.532
2017-03-13,0,0,0,0,0,0,0,0,0,0,2.075,1.393333333,0,3.1525,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,5,1.9925,0,1,8,2.93,1.306666667,1.44,5.135,0,1.19,0,1,3,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,2.93,1.22,0,0,0,0,1.5,1.44,1.24,1.2,0,10.27,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075,0,0,1.393333333,0,5,2.536666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,0,0,0,1,0,1,3,1,1,0,2,0,51.35,3,2.811885022,0,2.326666667
2017-03-20,0,0,0,0,0,0,0,0,0,0,2.1525,1.453333333,0,2.926,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,3.57,2.046,0,2,10,2.81,1.34,2.023333333,5.425,0,1.2,1.45,1,3,3,2,0,2,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,0,2,1,1,0,0,0,0,0,0,2.81,1.31,4.49,0,0,0,1.52,1.58,1.26,1.19,0,10.85,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,1.99,0,0,1.453333333,0,4.5,2.5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,4,0,0,0,1,1,0,1,3,2,1,0,2,1,51.32,3,2.811885022,0,2.3
2017-03-27,0,0,0,0,0,0,0,0,0,0,2.405,1.466666667,0,5.085,0,0,0,0,0,0,0,0,0,0,4,3,0,4,1.2,9.1,2.673333333,1,1,9,3.01,1.276666667,1.42,7.44,0,1.18,0,1,3,2,3,0,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,3.01,1.11,1.2,4.3,0,0,1.57,1.64,1.19,1.15,0,18.02,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,2.806666667,0,0,1.466666667,0,9.1,3.746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,1,3,0,0,0,0,1,0,1,3,1,2,0,2,0,51.01,3,2.811885022,0,3.123636364
2017-04-03,3.02,0,0,0,0,0,0,0,0,0,1.6875,1.49,0,3.1725,1,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3.67,2.114545455,0,1,11,2.67,1.27,1.49,5.24,0,1.44,0,2,3,2,2,0,3,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,2,1,0,3.02,0,0,0,0,0,2.32,1.19,1.37,0,1.87,0,1.54,1.61,1.32,1.08,0,10.48,1.13,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6875,0,0,1.49,0,3.67,3.006666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,3,0,0,0,0,1,0,2,3,2,1,0,3,0,51.35,4,2.613402548,1,2.244166667
2017-04-10,3.02,0,0,0,0,0,0,0,0,0,1.74,1.433333333,0,3.91,1,0,0,0,0,0,0,0,0,0,3,3,0,4,0,7.09,2.109,0,1,10,2.87,1.37,1.335,6.66,0,1.17,0,2,3,2,2,0,2,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,2,1,0,3.02,0,0,0,0,0,2.72,1.37,1.13,0,0,0,1.5,1.54,1.26,1.24,0,13.32,1.08,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,1.433333333,0,7.09,2.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,1,0,2,3,2,1,0,2,0,53.83,4,2.613402548,0,2.561818182
2017-04-17,2.95,0,0,0,0,0,2.62,0,0,0,1.846666667,1.366666667,0,3.25,1,0,0,0,0,0,1,0,0,0,3,3,0,3,0,1.1,2.386,0,1,10,2.85,1.34,1.295,7.41,0,1.2675,0,3,1,2,1,0,4,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,2,0,2.95,0,0,2.62,0,0,2.98,0,1.12,0,1.44,0,1.34,1.47,1.29,0,0,7.41,2.34,0,2.95,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,1.846666667,0,0,1.366666667,0,1.1,4.325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,0,0,1,3,1,2,1,0,3,0,53.43,4,2.613402548,1,2.269090909
2017-04-24,0,2.99,0,0,0,0,2.3,0,0,0,3,1.443333333,0,3.5525,0,1,0,0,0,0,1,0,0,0,1,3,0,4,2.3,5.08,2.43125,1,1,8,2.763333333,1.295,1.57,6.03,0,1.16,0,3,2,1,2,0,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,2.99,0,2.3,0,0,3,0,0,0,0,0,1.52,1.57,1.24,1.07,0,12.06,1.08,0,0,0,2.99,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,3,0,0,1.443333333,0,5.08,3.043333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,3,1,0,0,0,1,0,2,2,1,1,0,2,0,52.31,4,2.613402548,0,2.683
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1.343333333,0,2.355,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1.921428571,0,0,7,0,1.185,1.59,5.13,0,1.23,1.9,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.59,1.28,1.21,0,5.13,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343333333,0,0,2.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,1,1,0,2,1,50.69,5,2.514843451,0,1.921428571
2017-05-08,0,0,0,0,0,0,0,0,0,0,2.095,1.35,0,3.5375,0,0,0,0,0,0,0,0,0,0,2,3,0,4,1.2,4.275,2.106666667,1,2,6,2.99,1.275,1.3,5.91,0,1.215,0,1,2,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,2.99,0,1.2,0,0,0,1.37,1.4,1.28,1.18,0,11.82,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,2.99,0,0,1.35,0,4.275,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,2,0,0,1,0,1,0,1,1,1,1,0,2,0,48.54,5,2.514843451,0,2.487777778
2017-05-15,0,0,0,0,0,0,0,0,0,0,1.6975,1.423333333,0,4.955,0,0,0,0,0,0,0,0,0,0,4,3,0,2,1.2,0,2.47125,1,0,8,0,1.113333333,1.786666667,8.85,0,1.71,0,0,3,3,1,0,2,0,0,0,0,0,1,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.79,3.88,0,2.12,0,1.49,1.48,1.3,1.06,0,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.863333333,0,0,1.423333333,0,0,4.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,3,2,1,0,2,0,50.04,5,2.514843451,1,2.33
2017-05-22,0,2.27,0,0,0,0,1.77,0,0,0,2.82,1.443333333,0,2.41,0,1,0,0,0,0,1,0,0,0,1,3,0,4,0,3.65,1.908888889,0,1,9,2.286666667,1.455,1.51,3.6,0,1.175,0,3,2,1,2,0,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,2.27,0,1.77,0,0,2.82,0,0,0,0,0,1.57,1.51,1.25,1.34,0,7.2,1.1,0,0,0,2.27,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,2.82,0,0,1.443333333,0,3.65,1.996666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,3,0,0,0,0,1,0,3,2,1,1,0,2,0,50.93,5,2.514843451,0,2.083
2017-05-29,0,3.07,0,0,0,0,0,0,0,0,2.705,1.383333333,0,3.306,0,1,0,0,0,0,0,0,0,0,2,3,0,5,0,2.805,2.616666667,0,2,9,3.43,1.32,1.49,5.86,0,1.415,2.3,2,3,1,2,0,2,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,2,0,1,0,3.07,0,0,0,0,3.79,0,0,0,1.62,0,1.45,1.49,1.21,2.51,0,11.72,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705,0,0,1.383333333,0,2.805,3.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,3,0,0,1,0,1,0,2,2,1,1,0,2,1,50.59,5,2.514843451,1,2.650909091
2017-06-05,0,3.01,0,0,0,0,3.18,0,0,0,3.01,1.443333333,0,2.8825,0,1,0,0,0,0,1,0,0,0,1,3,0,4,0,0,2.506,0,0,10,3.066666667,1.42,1.53,7.43,0,1.19,1.68,3,2,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,3.01,0,3.18,0,0,3.01,0,0,0,0,0,1.54,1.53,1.26,1.3,0,7.43,1.12,0,0,0,3.01,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,3.01,0,0,1.443333333,0,0,2.8825,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,3,2,1,1,0,2,1,48.25,6,2.559927514,0,2.506
2017-06-12,2.84,3.28,0,0,0,0,0,0,0,0,2.125,1.49,0,2.404,1,1,0,0,0,0,0,0,0,0,2,3,0,5,0,3.246666667,1.902222222,0,3,9,3.003333333,1.37,1.59,5.91,0,1.135,2.6,3,4,1,1,0,2,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,1,1,1,2.84,3.28,0,0,0,0,2.89,1.36,0,0,0,0,1.61,1.59,1.27,2.51,0,5.91,1,0,2.84,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0,0,1.49,0,3.246666667,1.14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,2,0,0,1,0,1,0,3,3,1,0,0,2,0,47.48,6,2.559927514,0,2.238333333
2017-06-19,2.74,0,0,0,0,0,0,0,0,0,3.265,1.765,0,3.12,1,0,0,0,0,0,0,0,0,0,2,6,0,4,2.34,2.93,2.356666667,1,3,9,2.9025,1.33,1.745,5.12,0,1.446666667,0,4,2,2,2,0,3,0,1,0,0,2,0,0,0,0,0,1,1,2,2,0,1,0,2,1,0,2.74,0,0,0,0,0,6.53,0,0,0,0,2.34,1.56,3.49,3.2,1.1,0,10.24,1.14,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.265,2.34,1.92,1.47,0,4.95,2.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,1,3,1,0,0,1,1,1,3,2,1,1,0,2,0,46.55,6,2.559927514,1,2.487692308
2017-06-26,3.13,3.08,0,0,0,0,0,0,0,0,3.33,1.433333333,0,4.405,1,1,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2.886666667,0,0,9,3.173333333,1.46,2.14,7.27,0,1.31,0,3,1,3,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,3.13,3.08,0,0,0,0,3.31,0,3.35,0,0,0,1.46,1.53,1.31,0,1.54,7.27,0,0,3.13,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,1.433333333,0,0,4.405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,3,1,3,1,0,1,0,46.25,6,2.559927514,0,2.886666667
2017-07-03,2.92,4.6,0,0,0,0,0,0,0,0,3.22,1.4,0,2.748333333,1,1,0,0,0,0,0,0,0,0,3,3,0,6,0,2.5,2.739166667,0,2,12,3.503333333,1.353333333,1.58,5.263333333,0,1.225,1.9,3,3,2,3,0,2,1,2,0,0,1,0,1,1,0,0,0,1,1,1,0,2,0,2,1,1,2.92,4.6,0,0,0,0,2.99,0,1.66,5.01,0,0,1.4,1.5,1.3,2.66,0,10.78,1.15,0,2.92,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,1.4,0,2.5,2.8725,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,4,0,0,1,0,1,0,3,2,2,2,0,2,1,48.54,7,2.74283167,0,2.705
2017-07-10,0,4.62,0,0,0,0,0,0,0,0,2.753333333,1.406666667,0,3.385,0,1,0,0,0,0,0,0,0,0,3,3,0,4,0,6.11,2.453,0,1,10,4.065,1.31,2.525,5.485,0,1.28,0,2,3,2,2,0,2,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,2,1,0,0,4.62,0,0,0,0,3.51,1.19,3.56,0,0,0,1.45,1.49,1.28,1.29,0,10.97,1.28,0,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.753333333,0,0,1.406666667,0,6.11,2.476666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,1,0,2,3,2,1,0,2,0,46.03,7,2.74283167,0,2.785454545
2017-07-17,3.76,4.06,0,0,0,0,0,0,0,0,3.16,1.51,0,3.504,1,1,0,0,0,0,0,0,0,0,1,3,0,5,0,3.395,2.915555556,0,2,9,3.66,1.426666667,1.6,6.87,0,1.215,0,3,3,1,2,0,2,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,2,1,0,3.76,4.06,0,0,0,0,3.16,0,0,0,0,0,1.63,1.6,1.3,2.65,0,13.74,1.13,0,3.76,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,1.51,0,3.395,3.576666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,3,0,0,1,0,1,0,3,2,1,1,0,2,0,46.98,7,2.74283167,0,3.002727273
2017-07-24,0,0,0,0,0,0,3.31,0,0,0,1.923333333,1.446666667,0,3.186666667,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,2.298,0,0,10,2.76,1.405,1.575,6.98,0,1.506666667,0,2,2,2,1,0,3,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,3.31,0,0,2.21,0,1.49,0,2.07,0,1.41,1.66,1.27,1.4,0,6.98,1.18,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,1.923333333,0,0,1.446666667,0,0,3.186666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,2,2,2,1,0,3,0,47.11,7,2.74283167,0,2.298
2017-07-31,0,0,0,0,0,0,3.34,0,0,0,2.02,1.41,0,2.715714286,0,0,0,0,0,0,1,0,0,0,2,3,0,7,3.34,2.746666667,2.115555556,1,3,9,2.54,1.915,1.49,5.835,0,1.26,2.22,1,4,1,2,0,4,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,2,2,1,0,0,0,0,0,0,2.54,3.34,0,0,1.5,0,1.47,1.49,1.27,2.85,0,11.67,2.27,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,2.02,0,0,1.41,0,2.746666667,2.6925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,3,4,0,0,1,0,1,1,1,2,1,1,0,3,1,47.57,7,2.74283167,1,2.355384615
2017-08-07,0,3.59,0,0,0,0,0,0,0,0,3.275,1.49,0,3.862,0,1,0,0,0,0,0,0,0,0,2,3,0,5,0,5.28,2.595555556,0,2,9,3.565,1.43,2.295,7.78,0,1.175,0,2,3,2,2,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,2,1,0,0,3.59,0,0,0,0,3.54,0,3.01,0,0,0,1.56,1.58,1.33,2.73,0,15.56,1.02,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275,0,0,1.49,0,5.28,2.916666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,3,0,0,1,0,1,0,2,2,2,1,0,2,0,51,8,2.810114433,0,3.083636364
2017-08-14,0,0,0,0,0,0,0,0,0,0,3.19,1.493333333,0,5.376666667,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,5.45,3.058333333,0,1,6,0,1.61,1.53,7.4,3.19,1.335,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,1.53,1.34,0,0,14.8,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,1.493333333,0,5.45,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,0,1,0,0,1,1,1,1,2,0,49.85,8,2.810114433,0,3.4
2017-08-21,0,0,0,0,0,0,0,0,0,0,3.176666667,1.513333333,0,3.6725,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,5.55,2.578888889,0,1,9,3.12,1.61,2.305,4.843333333,0,1.445,2,1,1,2,3,0,2,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,3.12,0,3.01,3.4,0,0,1.61,1.6,1.33,0,0,11.13,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176666667,0,0,1.513333333,0,5.55,3.046666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,0,1,0,1,1,2,2,0,2,1,50.09,8,2.810114433,0,2.876
2017-08-28,0,0,0,0,0,0,0,0,0,0,2.515,1.416666667,0,2.511666667,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,1.215,2.45,0,2,11,3.81,1.4125,1.89,8.01,0,1.5075,2.1,1,4,2,1,0,4,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,2,0,1,2,1,0,0,0,0,0,0,3.81,1.89,2.25,0,2.11,0,1.43,1.53,1.29,2.33,0,8.01,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.515,0,0,1.416666667,0,1.215,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,2,4,0,0,1,0,0,1,1,3,2,1,0,3,1,50.24,8,2.810114433,0,2.26
2017-09-04,3,3.77,0,0,0,0,0,0,0,0,2.45,1.553333333,0,3.08,1,1,0,0,0,0,0,0,0,0,2,3,0,3,0,0,2.557,0,0,10,3.343333333,1.585,1.625,6.57,0,1.275,0,3,2,2,1,0,2,0,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,3,3.77,0,0,0,0,3.26,0,1.64,0,0,0,1.69,1.61,1.36,1.48,0,6.57,1.19,0,3,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,1.553333333,0,0,3.08,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,3,2,2,1,0,2,0,51.49,9,2.754063035,0,2.557
2017-09-11,0,3.87,0,0,0,0,0,0,0,0,3.185,1.473333333,0,3.5225,0,1,0,0,0,0,0,0,0,0,2,3,0,4,3.87,4.54,2.5425,1,1,8,3.413333333,1.475,1.62,5.59,0,1.38,0,3,2,1,2,0,2,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,3.87,0,0,0,0,6.37,0,0,0,0,0,1.53,1.62,1.27,1.42,0,11.18,1.49,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.185,0,0,1.473333333,0,4.54,3.183333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,1,0,0,0,1,0,2,2,1,1,0,2,0,52.35,9,2.754063035,1,2.875
2017-09-18,2.9,0,0,0,0,0,0,0,0,0,2.365,1.536666667,0,4.016666667,1,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,2.698888889,0,0,9,3.05,1.535,1.595,9.12,0,1.405,0,2,2,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,2.9,0,0,0,0,0,3.2,0,1.53,0,0,0,1.58,1.66,1.37,1.49,0,9.12,1.44,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.365,0,0,1.536666667,0,0,4.016666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,2,2,2,1,0,2,0,53.25,9,2.754063035,0,2.698888889
2017-09-25,0,0,0,0,0,0,2.57,0,0,0,1.666666667,1.56,0,5.13,0,0,0,0,0,0,1,0,0,0,3,3,0,2,2.57,0,2.4925,1,0,8,2.65,1.323333333,1.585,8.77,0,1.3,0,2,3,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2.57,0,0,2.73,0.79,1.48,0,0,0,1.69,1.69,1.3,1.49,0,8.77,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,1.666666667,0,0,1.56,0,0,5.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,0,0,0,0,1,3,2,1,0,1,0,53.92,9,2.754063035,0,2.501111111
2017-10-09,0,0,0,0,0,0,0,0,0,0,2.47,1.523333333,0,3.3825,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,3.045,2.421428571,0,2,7,3.31,1.65,1.62,5.365,0,1.37,0,1,1,2,2,0,3,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,3.31,0,1.63,0,0,0,1.65,1.61,1.31,0,0,10.73,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,1.523333333,0,3.045,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,1,1,1,1,2,1,0,2,0,54.1,10,2.743497848,0,2.56
2017-10-16,0,0,0,0,0,0,0,0,0,0,2.21,1.66,0,4.056666667,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,2.69625,0,0,8,2.85,1.79,1.685,8.75,0,1.51,0,1,2,2,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2.85,0,1.57,0,0,0,1.71,1.8,1.47,1.87,0,8.75,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,1.66,0,0,4.056666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,1,2,2,1,0,2,0,55.34,10,2.743497848,0,2.69625
